jipno	gismu   	-jip-   	-ji'o-	      	x_1 es una punta/vértice de objeto x_2 en parte x_3
jirna	gismu			      	x_1 es un cuerno (parte del cuerpo) de x_2
jisra	gismu			      	x_1 es una cantidad de jugo/zumo/licuado de x_2
jitfa	gismu   	-jif-		      	x_1 es falso según estándar/epistemología x_2	Ver también {jetnu}.
jitro	gismu   	-tro-		      	x_1 controla/maneja/dirige/conduce a x_2 en actividad x_3
jivbu	gismu			      	x_1 teje/trenza/entrelaza/entreteje x_2 con material x_3	Ver también {nivji}.
jivna	gismu   	-jvi-		      	x_1 compite/contiende contra oponente/rival x_2 en concurso/competición/contienda x_3 para ganar x_4
jmaji	gismu   	-jaj-		      	x_1 se junta/amontona/amasa/reúne en localidad x_2 desde localidades x_3	Ver también {preja},  {crepu}.
jmifa	gismu			      	x_1 es un arrecife de material x_2 en aguas x_3
jmina	gismu   	-min-		      	x_1 agrega/añade/aumenta/combina/suma/adiciona x_2 a x_3 con resultado/total x_4	Ver también {vimcu},  {banro},  {sumji},  {zenba}.
jmive	gismu   	-miv-   	-ji'e-	      	x_1 vive/está vivo segun estandar x_2	Ver también {xabju}.
jordo	gismu   	-jor-   	-jo'o-	      	x_1 refleja cultura/nacionalidad/idioma jordano en aspecto x_2
jorne	gismu   	-jon-   	-jo'e-	      	x_1 está unido/conectado a x_2 en punto x_3	Ver también {lasna}.
jubme	gismu   	-jub-   	-jbu-	      	x_1 es una mesa de material x_2 sostenida por patas/base/pedestal x_3	Ver también {tsina}.
judri	gismu			      	x_1 es una dirección de x_2 en sistema x_3
jufra	gismu   	-juf-   	-ju'a-	      	x_1 es una frase/oración sobre tema x_2 en idioma x_3
jukni	gismu   	-juk-		      	x_1 es una araña/arácnido/crustáceo/cangrejo/langostino de especie/raza x_2
jukpa	gismu   	-jup-		      	x_1 cocina/prepara comida/plato x_2 según receta/método x_3
julne	gismu   	-ju'e-		      	x_1 es una red/filtro/colador que permite el paso de x_2 y retiene x_3, con propiedades x_4	Ver también {klina}.
jundi	gismu   	-jud-   	-ju'i-	      	x_1 atiende/presta atención a asunto/objeto x_2
jungo	gismu   	-jug-		      	x_1 refleja cultura/nacionalidad/idioma chino en aspecto x_2
junla	gismu   	-jul-		      	x_1 es un reloj que mide unidades de tiempo x_2 con precision x_3 con mecanismo/método x_4
junri	gismu   	-jur-		      	x_1 es serio sobre x_2 (evento)	Ver también {xalbo}.
junta	gismu			      	x_1 es el peso de objeto x_2 en campo gravitacional x_3
jurme	gismu   	-jum-		      	x_1 es una bacteria/germen/microbio/protozoo/ameba/organismo unicelular de especie/variedad x_2
jursa	gismu   	-jus-		      	x_1 (evento) es severo/duro con x_2
jutsi	gismu   	-jut-		      	x_1 es una especie de género x_2, familia x_3, etc.	(categorización abierta en árbol)
juxre	gismu   	-jux-		      	x_1 (evento) es una torpeza/desmaña según estándar x_2
jvinu	gismu   	-vin-   	-ji'u-	      	x_1 es una vista/escena/panorama de x_2 desde punto de vista x_3
kabri	gismu			      	x_1 es una taza/vaso/copa/jarro para contenido x_2, de material x_3	Ver también {palta}.
kacma	gismu			      	x_1 es una cámara fotográfica que graba/registra imágenes en medio x_2
kadno	gismu			      	x_1 refleja cultura/nacionalidad/idioma canadiense en aspecto x_2
kafke	gismu			      	x_1 tose/eructa/emite aire/gas x_2 por orificio x_3	Ver también {sputu},  {vamtu}.
kagni	gismu   	-kag-		      	x_1 es una compañía/corporación/firma/sociedad establecida por autoridad x_2 con propósito x_3
kajde	gismu   	-jde-		      	x_1 advierte/alerta/avisa/cauciona a x_2 sobre peligro x_3
kajna	gismu			      	x_1 es un mostrador/estante/anaquel/bar adherido a soporte x_2, con proposito x_3
kakne	gismu   	-ka'e-		      	x_1 puede/es capaz de ser/hacer x_2 (evento) bajo condiciones x_3
kakpa	gismu			      	x_1 cava/excava material x_2 desde fuente/hoyo x_3 con miembro/herramienta x_4	Ver también {plixa},  {sraku}.
kalci	gismu			      	x_1 es un excremento/bosta/mierda/caca de x_2
kalri	gismu   	-kar-		      	x_1 está abierto	Ver también {ganlo}.
kalsa	gismu   	-kas-		      	x_1 es caótico/desordenado en propiedad/aspecto x_2	Ver también {cnici},  {cunso}.
kalte	gismu   	-kat-		      	x_1 caza/persigue a presa x_2 con propósito x_3	Ver también {sisku}.
kamju	gismu			      	x_1 es una columna/pilar (forma) de material x_2
kamni	gismu			      	x_1 es un comité con función/propósito x_2 de cuerpo x_3
kampu	gismu   	-kau-		      	x_1 es común/general/universal entre miembros de conjunto x_2	Ver también {fadni},  {cnano},  {tcaci},  {lakne}.
kanba	gismu			      	x_1 es una cabra/chivo de especie/raza x_2
kancu	gismu   	-kac-		      	x_1 cuenta los miembros de x_2 con resultado x_3 (número) contando de a unidades x_4
kandi	gismu   	-kad-		      	x_1 es pálido/no intenso en propiedad x_2 según observador x_3	Ver también {carmi}.
kanji	gismu   	-kaj-		      	x_1 calcula/computa resultado x_2 a partir de datos x_3 por proceso x_4
kanla	gismu   	-kal-		      	x_1 es un ojo (parte del cuerpo) de x_2
kanro	gismu   	-ka'o-		      	x_1 está sano/funciona en propiedad/aspecto x_2	Ver también {spofu}.
kansa	gismu   	-kan-		      	x_1 acompaña/está junto con x_2, en situación/condición/emprendimiento x_3
kantu	gismu   	-ka'u-		      	x_1 es un cuanto/partícula elemental/mínimo incremento medible de propiedad/actividad x_2	Ver también {selci}.
kanxe	gismu   	-kax-		      	x_1 es una conjunción: tanto x_2 (du'u) como x_3 (du'u) son ciertos	Ver también {vlina},  {natfe}.
karbi	gismu   	-kab-		      	x_1 compara x_2 con x_3 en propiedad x_4 con resultado/conclusión x_5
karce	gismu			      	x_1 es un auto/automóvil/coche/camión/camioneta (vehículo con ruedas motorizado) para pasajeros/carga x_2, propelido/impulsado por x_3
karda	gismu			      	x_1 es una tarjeta/carta (forma) de material x_2	Ver también {tapla}.
kargu	gismu			      	x_1 es caro/costoso para x_2 según estándar x_3
karli	gismu			      	x_1 es un collar/anillo/cinturon/banda alrededor de x_2, de material x_3	Ver también {sruri},  {djine}.
karni	gismu			      	x_1 es un diario/periódico/revista/boletín sobre tema x_2 publicado por x_3 para audiencia x_4
katna	gismu   	-ka'a-		      	x_1 (hoja/cuchillo) corta/parte/divide a x_2 en pedazos x_3	Ver también {kakpa},  {sraku},  {plixa}.
kavbu	gismu   	-kav-		      	x_1 captura/ataja/aprehende x_2 con instrumento/trampa x_3
kecti	gismu   	-kec-   	-ke'i-	      	x_1 compadece/siente pena/compasión por x_2 por evento/propiedad x_3
kelci	gismu   	-kel-   	-kei-	      	x_1 juega con juego/juguete x_2
kelvo	gismu   	-ke'o-		      	x_1 esta a una temperatura de x_2 grados Kelvin (1 por defecto) según estándar x_3
kenra	gismu   	-ken-		      	x_1 es un cáncer en x_2
kensa	gismu   	-kes-		      	x_1 es un espacio exterior cerca/asociado con cuerpo celeste/región x_2
kerfa	gismu   	-kre-		      	x_1 es un pelo/cabello (parte del cuerpo) de x_2 en parte/lugar x_3
kerlo	gismu   	-ker-		      	x_1 es una oreja (parte del cuerpo) de x_2
ketco	gismu   	-ket-   	-tco-	      	x_1 refleja cultura/nacionalidad/geografía sudamericana en aspecto x_2
kevna	gismu   	-kev-   	-ke'a-	      	x_1 es una cueva/cavidad/hoyo/pozo/caverna en x_2	Ver también {fenra}.
kicne	gismu   	-kic-   	-ki'e-	      	x_1 es un almohadón/almohada/cojín que protege/aguanta x_2, de material x_3
kijno	gismu   	-kij-		      	x_1 es una cantidad de oxígeno (O)
kilto	gismu   	-ki'o-		      	x_1 es un millar (1E3) de x_2 en dimensión/aspecto x_3
kinli	gismu   	-kil-		      	x_1 es agudo/afilado/puntudo/puntiagudo en parte x_2
kisto	gismu   	-kis-		      	x_1 refleja cultura/nacionalidad/idioma paquistaní en aspecto x_2
klaji	gismu   	-laj-		      	x_1 es una calle/avenida/bulevard/callejón en x_2 dando acceso a x_3	Ver también {dargu}.
klaku	gismu   	-kak-		      	x_1 llora lágrimas x_2 por motivo x_3
klama	gismu   	-kla-		      	x_1 va/viene a x_2 desde x_3 vía ruta x_4 usando medio/vehiculo x_5	Ver también {litru},  {muvdu},  {cpare}.
klani	gismu   	-lai-		      	x_1 es cantidad/mide x_2 en escala x_3
klesi	gismu   	-kle-   	-lei-	      	x_1 es una clase/categoría/subgrupo/subconjunto de x_2 con propiedad definitoria x_3
klina	gismu   	-kli-		      	x_1 es transparente/claro/sin obstáculo para x_2 (transmisión)	Ver también {julne}.
kliru	gismu			      	x_1 es una cantidad de halógeno (flúor/iodo/bromo)
kliti	gismu   	-kit-		      	x_1 es una cantidad de arcilla de composición x_2	Ver también {pesxu}.
klupe	gismu   	-lup-   	-lu'e-	      	x_1 es un tornillo con propósito x_2, filete/rosca x_3, armazón x_4
kluza	gismu   	-luz-		      	x_1 es flojo/suelto/ablusado sobre x_2 en parte/posición x_3	Ver también {tagji}.
kobli	gismu   	-kob-   	-ko'i-	      	x_1 es un repollo/lechuga/acelga de especie/variedad x_2
kojna	gismu   	-koj-   	-ko'a-	      	x_1 es un rincón/punta/esquina/ángulo sólido (forma) de x_2, de material x_3
kolme	gismu   	-kol-   	-ko'e-	      	x_1 es una cantidad de carbón/hulla/antracita/bituminoso de origen x_2
komcu	gismu   	-kom-		      	x_1 es un peine (forma) de material x_2 con dientes x_3	Ver también {julne},  {forca},  {burcu}.
konju	gismu   	-kon-   	-ko'u-	      	x_1 es un cono (forma) de material x_2 con vértice x_3
korbi	gismu   	-kor-   	-koi-	      	x_1 es una orilla/borde/márgen/límite de x_2 junto a/tocando x_3	Ver también {jimte},  {ctebi}.
korcu	gismu   	-kro-		      	x_1 está torcido/doblado	Ver también {sirji}.
korka	gismu   	-kok-		      	x_1 es una cantidad de corcho/corteza de árbol/especie x_2
kosta	gismu   	-kos-		      	x_1 es un abrigo/chaqueta/casaca/tricota/sweater/capa/mantilla/pulover/saco/poncho (prenda de vestir) de material x_2
kramu	gismu			      	x_1 mide x_2 unidades locales de área (1 por defecto), estándar x_3, x_4 subunidades
krasi	gismu   	-kra-		      	x_1 es un origen/fuente/comienzo/inicio de x_2	Ver también {cfari}.
krati	gismu   	-ka'i-		      	x_1 representa/es un agente de x_2 en asunto/función x_3	Ver también {jansu},  {catni},  {vipsi}.
krefu	gismu   	-ref-   	-ke'u-	      	x_1 (evento) es la x_3-sima recurrencia/repetición de x_2 (evento)
krici	gismu   	-kri-		      	x_1 cree que x_2 (du'u) es cierto acerca de x_3
krili	gismu			      	x_1 es una cantidad de cristal de composición x_2 en forma/arreglo x_3
krinu	gismu   	-rin-   	-ki'u-	      	x_1 (evento) es una razón/justificación/explicación de x_2 (evento)	Ver también {rinka},  {nibli},  {mukti},  se {jalge},  te {zukte}.
krixa	gismu   	-kix-   	-ki'a-	      	x_1 grita sonido/alarido x_2	Ver también {bacru}.
kruca	gismu   	-kuc-		      	x_1 intersecta/cruza x_2 en punto/posición x_3
kruji	gismu   	-ruj-		      	x_1 es una cantidad de crema/emulsión/pasta/puré de composición x_2
kruvi	gismu   	-ruv-   	-kru-	      	x_1 es una curva/doblez en x_2, en parte x_3, y definido por conjunto de puntos/propiedades x_4
kubli	gismu   	-kub-		      	x_1 es un cubo/poliedro/polígono regular en x_2 dimensiones (3 por defecto), con x_3 caras/lados (6)
kucli	gismu			      	x_1 siente curiosidad/se pregunta acerca de x_2
kufra	gismu   	-kuf-		      	x_1 esta cómodo/confortable/a gusto con condiciones/ambiente/propiedad x_2 (evento)	Ver también {burna}.
kukte	gismu   	-kuk-		      	x_1 es delicioso/rico/sabroso/gusta a x_2
kulnu	gismu   	-klu-		      	x_1 es parte de la cultura de nación/etnia/gente/pueblo x_2	Ver también {natmi}.
kumfa	gismu   	-kum-   	-ku'a-	      	x_1 es un cuarto/recámara/habitación en estructura x_2 rodeado de particiones/paredes/techo/piso x_3
kumte	gismu			      	x_1 es un camello/dromedario/llama/alpaca/vicuña/guanaco de especie/raza x_2
kunra	gismu   	-kun-		      	x_1 es una cantidad de mineral de tipo/metal x_2 de localidad/mina x_3
kunti	gismu   	-kut-		      	x_1 esta vacío/vacante de x_2	Ver también {culno},  {claxu}.
kurfa	gismu   	-kur-		      	x_1 es un cuadrado/rectángulo definido por conjunto de vértices x_2, en x_3 dimensiones (2 por defecto)
kurji	gismu   	-kuj-   	-ku'i-	      	x_1 cuida/atiende a x_2
kurki	gismu			      	x_1 es amargo/acre para x_2
kuspe	gismu   	-kup-   	-ku'e-	      	x_1 abarca/cubre/se extiende sobre intervalo/región/área x_2
kusru	gismu   	-kus-		      	x_1 es cruel/malvado/mezquino/desagradable hacia x_2
labno	gismu			      	x_1 es un lobo/lupino de especie/raza x_2
lacpu	gismu   	-lap-   	-cpu-	      	x_1 tira/jala de x_2 por manija/parte x_3	Ver también {catke}.
lacri	gismu   	-lac-		      	x_1 confía/cuenta con x_2 para hacer/mantener x_3
ladru	gismu   	-lad-		      	x_1 es una cantidad de leche de origen x_2
lafti	gismu   	-laf-		      	x_1 levanta/eleva a x_2 aplicando fuerza en parte x_3 contra gravedad x_4
lakne	gismu   	-la'e-		      	x_1 (evento) es probable bajo condiciones x_2	Ver también {cunso},  {cafne},  {fadni}.
lakse	gismu   	-lak-		      	x_1 es una cantidad de cera de origen x_2
lalxu	gismu   	-la'u-		      	x_1 es un lago/laguna/estanque en territorio/terreno x_2
lamji	gismu   	-lam-   	-la'i-	      	x_1 esta adyacente/tocando/pegado/junto a x_2 en propiedad/secuencia x_3 en dirección x_4	Ver también {zvati},  {cpana},  {jibni},  {diklo}.
lanbi	gismu			      	x_1 es una cantidad de proteína/albumin de tipo x_2 compuesta de aminoácidos x_3
lanci	gismu			      	x_1 es una bandera/estandarte de x_2 con motivo/diseño x_3 de material x_4
lanka	gismu			      	x_1 es un canasto/cesto/canasta/cesta para contenido x_2, tejido de material x_3
lanli	gismu   	-lal-		      	x_1 analiza/examina en detalle a x_2 por método/técnica/sistema x_3
lanme	gismu   	-lan-		      	x_1 es una oveja/carnero/cordero de especie/raza x_2 de rebaño x_3
lante	gismu			      	x_1 es una lata/conserva/recipiente sellado de contenido x_2, de material x_3	Ver también {botpi},  {baktu}.
lanxe	gismu   	-lax-		      	x_1 está en equilibrio/balanceado por fuerzas x_2	Ver también {fapro},  {midju},  {nutli}.
lanzu	gismu   	-laz-		      	x_1 es una familia/clan/tribu con miembros x_2 unidos por lazo/relación x_3
larcu	gismu   	-lar-		      	x_1 es un arte/aplicación creativa de habilidad x_2
lasna	gismu   	-la'a-		      	x_1 ata/conecta/asegura/abrocha/une x_2 y x_3 con broche/atadura x_4	Ver también {jorne}.
lastu	gismu			      	x_1 es una cantidad de latón (aleación cobre-zinc) de composición x_2
latmo	gismu   	-la'o-		      	x_1 refleja cultura/nacionalidad/idioma latín/latino/romano/romance en aspecto x_2
latna	gismu			      	x_1 es un loto/flor/hierba/planta de especie/variedad x_2 que simboliza x_3 para cultura/religión x_4
lazni	gismu			      	x_1 es perezoso/evita trabajo/esfuerzo x_2 (evento)
lebna	gismu   	-leb-   	-le'a-	      	x_1 quita/saca x_2 a x_3	Ver también {dunda},  {cpacu},  {vimcu}.
lenjo	gismu   	-len-   	-le'o-	      	x_1 es una lente (forma) de material x_2 con foco x_3
lenku	gismu   	-lek-		      	x_1 esta frío/fresco según estándar x_2	Ver también {glare}.
lerci	gismu   	-lec-		      	x_1 (evento) es tarde/tardío según estándar x_2	Ver también {clira}.
lerfu	gismu   	-ler-   	-le'u-	      	x_1 es una letra/dígito/símbolo en alfabeto x_2, que representa x_3	Ver también {sinxa}.
libjo	gismu   	-lib-		      	x_1 refleja cultura/nacionalidad/idioma libio en aspecto x_2
lidne	gismu   	-li'e-		      	x_1 precede/antecede a x_2 en secuencia x_3	Ver también {jersi},  {purci}.
lifri	gismu   	-lif-   	-fri-	      	x_1 experimenta/sufre/padece experiencia x_2
lijda	gismu   	-jda-		      	x_1 es una religión de gente/creyentes/adherentes/fieles x_2 con creencias comunes x_3
limna	gismu   	-lim-		      	x_1 nada en fluído x_2	Ver también {fulta}.
lindi	gismu   	-lid-		      	x_1 es un relámpago/arco eléctrico extendiéndose hasta x_2 desde x_3	Ver también {dikca}.
linji	gismu   	-lij-   	-li'i-	      	x_1 es una línea/raya definida por conjunto de puntos x_2
linsi	gismu   	-lin-		      	x_1 es una cadena de material x_2 con eslabones/propiedades x_3
linto	gismu   	-li'o-		      	x_1 es liviano/leve/ligero según estándar x_2	Ver también {tilju}.
lisri	gismu   	-lis-		      	x_1 es una historia/cuento/narrativa con tema/moraleja x_2 con narrador x_3 ante audiencia x_4	Ver también {ranmi},  {cfika},  {skicu},  {prosa},  {pemci}.
liste	gismu   	-ste-		      	x_1 es una lista/catálogo/registro de conjunto x_2 en orden x_3 grabada/registrada en medio x_4
litce	gismu   	-lic-		      	x_1 tiene un volumen de x_2 litros (1 por defecto) según estándar x_3
litki	gismu   	-lik-		      	x_1 es líquido/fluído de composición/material x_2, bajo condiciones x_3	Ver también {gapci},  {sligu}.
litru	gismu   	-li'u-		      	x_1 viaja vía ruta x_2 usando medio/vehículo x_3	Ver también {klama},  {cliva},  {pluta}.
livga	gismu			      	x_1 es un hígado (parte del cuerpo) de x_2
livla	gismu   	-lil-		      	x_1 es un combustible/fuente de energia para x_2
logji	gismu   	-loj-		      	x_1 es una lógica para deducir/concluir/inferir/razonar sobre x_2 (du'u)
lojbo	gismu   	-lob-   	-jbo-	      	x_1 refleja cultura/nacionalidad/comunidad/idioma lojbánico en aspecto x_2
loldi	gismu   	-lol-   	-loi-	      	x_1 es un piso/suelo de x_2	Ver también {bitmu},  {drudi},  {dertu},  {dizlo},  {cnita},  {zbepi},  {sarji},  {serti}.
lorxu	gismu   	-lor-   	-lo'u-	      	x_1 es un zorro de especie/raza x_2
lubno	gismu   	-lu'o-		      	x_1 refleja cultura/nacionalidad/idioma libanés en aspecto x_2
lujvo	gismu   	-luv-   	-jvo-	      	x_1 es una palabra compuesta, con significado x_2 y argumentos x_3 construido de metáfora x_4
lumci	gismu   	-lum-   	-lu'i-	      	x_1 lava/limpia/friega x_2 en la suciedad x_3 con material de limpieza x_4
lunbe	gismu   	-lub-		      	x_1 está desnudo/descubierto/sin ropa
lunra	gismu   	-lur-		      	x_1 es una luna/satélite natural de planeta x_2 (la tierra por defecto)	Ver también {mluni}.
lunsa	gismu   	-lus-		      	x_1 se condensa sobre x_2 a temperatura x_3, presión x_4	Ver también {febvi},  {dunja},  {runme}.
mabla	gismu   	-mal-		      	x_1 es una connotación/sentido derogativo/ofensivo de x_2 usado por x_3	Ver también {palci},  {dapma},  {xlali},  {zabna}.
mabru	gismu   	-mab-		      	x_1 es un mamífero/animal/bestia de especie/raza x_2	Ver también {danlu}.
macnu	gismu   	-cnu-		      	x_1 es manual (no automático) en función x_2	Ver también {zmiku}.
makcu	gismu   	-ma'u-		      	x_1 es/está maduro/desarrollado/adulto en cualidad x_2
makfa	gismu   	-maf-		      	x_1 es mágico/brujería/hechicería/sobrenatural para x_2, realizado por persona/fuerza/deidad x_3
maksi	gismu   	-mak-		      	x_1 es un imán con campo magnético x_2
malsi	gismu   	-mas-		      	x_1 es un templo/iglesia/santuario/sinagoga/mezquita/capilla de religión x_2 en localidad x_3
mamta	gismu   	-mam-		      	x_1 es madre de x_2	(no necesariamente biológica) Ver tambiÃ©n {patfu},  {sovda},  {rirni},  {rorci},  {tarbi}.
manci	gismu   	-mac-		      	x_1 siente maravilla/admiración hacia x_2	Ver también {kucli},  {spaji}.
manfo	gismu			      	x_1 es uniforme/homogéneo en propiedad x_2	Ver también {vrici},  {curve},  {ranji},  {vitno},  {stodi}.
mango	experimental gismu			      	x_1 es un mango de especie/variedad x_2.
manku	gismu   	-man-		      	x_1 es oscuro/falto de iluminación	Ver también {gusni},  {ctino}.
manri	gismu   	-mar-		      	x_1 es un marco de referencia/estándar para observar/medir/determinar x_2, con reglas x_3
mansa	gismu			      	x_1 satisface a x_2 en propiedad x_3
manti	gismu			      	x_1 es una hormiga de especie/raza x_2
mapku	gismu   	-map-		      	x_1 es un sombrero/gorra/corona (prenda de vestir) de material x_2
mapni	gismu			      	x_1 es una cantidad de algodón
mapra	experimental gismu			      	x_1 es una cantidad de pelusa de composición / estructura / caracterización / sustancia x_2 ; x_1 es mullido / aireado / suave / borroso en la textura	Visual y táctil. Es posiblemente maleable, pero esta palabra no tiene tales implicaciones inherentemente; del mismo modo, porosidad o espumosidad no están implicados. El significado también puede incluir &quot;acolchada&quot;, &quot;como el algodón&quot;, y &quot;como la lana&quot;; una naturaleza fractal puede estar presente. Para borrosidad: no es necesariamente peludo, pero debe ser suave; no cerdoso o erizado (que implica rigidez y dureza). Vea usted también: {ranti}, {rufsu}, {xutla}, {panje}, {dilnu}, {mapni}, {sunla}, {fonmo}, {jduli}, {pesxu}, {marji}.
mapti	gismu   	-mat-		      	x_1 encaja/corresponde/es apropiado/compatible/congruente con x_2 en propiedad/aspecto x_3	Ver también {sarxe}.
marbi	gismu   	-mra-		      	x_1 ampara/alberga/protege/es un albergue/santuario/puerto/protección para x_2 de peligro/amenaza x_3
marce	gismu   	-ma'e-		      	x_1 es un vehículo/medio de transporte para llevar pasajeros/carga x_2 por superficie/medio x_3, propelido por x_4
marde	gismu   	-mad-		      	x_1 es una ética/moral/estándar de conducta de x_2 para situación x_3
margu	gismu   	-mag-		      	x_1 es una cantidad de mercurio (Hg)
marji	gismu   	-maj-   	-mai-	      	x_1 es material/materia de tipo/composición x_2 en forma x_3	Ver también {nejni},  {tarmi}.
marna	gismu			      	x_1 es una cantidad de marihuana/jute/cáñamo de especie/variedad x_2
marxa	gismu   	-max-		      	x_1 aplasta/apisona/pisa x_2 haciéndolo pulpa/puré/migas/masa informe x_3	Ver también {zalvi}.
masno	gismu   	-sno-		      	x_1 es lento al hacer/realizar despacio x_2 (evento)	Ver también {sutra}.
masti	gismu   	-ma'i-		      	x_1 dura x_2 meses (1 por defecto) según estándar x_3
matci	gismu			      	x_1 es un colchón/colchoneta (forma chata, blanda, densa) de material x_2	Ver también {kicne},  {tapla},  {karda}.
matli	gismu			      	x_1 es una cantidad de lino
matne	gismu			      	x_1 es una cantidad de mantequilla/manteca/óleo/margarina/grasa de origen x_2	Ver también {grasu}.
matra	gismu			      	x_1 es un motor que propele/da potencia/impulsa a x_2
mavji	gismu   	-mav-		      	x_1 es una cantidad de avena (grano) de especie/variedad x_2
maxri	gismu   	-xri-		      	x_1 es una cantidad de trigo (grano) de especie/variedad x_2
mebri	gismu   	-meb-		      	x_1 es una frente (parte del cuerpo) de x_2
megdo	gismu   	-meg-		      	x_1 es un millón (1E6) de x_2 en dimensión/aspecto x_3
mekso	gismu   	-mek-   	-me'o-	      	x_1 es una expresión matemática/fórmula según reglas x_2
melbi	gismu   	-mel-   	-mle-	      	x_1 es bello/agradable/lindo/bonito/guapo/hermoso para x_2 en propiedad/aspecto x_3 según estándar x_4	Ver también {pluka},  {xamgu}.
meljo	gismu   	-mej-		      	x_1 refleja cultura/nacionalidad/idioma malasio/malayo en aspecto x_2	Ver también {baxso}.
menli	gismu   	-men-		      	x_1 es una mente/intelecto/psiquis/mentalidad/consciencia/entendimiento de x_2	Ver también {pensi},  {sanji}.
mensi	gismu   	-mes-   	-me'i-	      	x_1 es hermana de x_2 por lazo/relación x_3	(no necesariamente biológica) Ver tambiÃ©n {bruna},  {tunba},  {tamne}.
mentu	gismu   	-met-   	-me'u-	      	x_1 dura x_2 minutos (1 por defecto) según estándar x_3
merko	gismu   	-mer-		      	x_1 refleja cultura/nacionalidad/idioma estadounidense en aspecto x_2	Ver también {bemro},  {ketco},  {xispo}.
merli	gismu   	-mre-		      	x_1 mide/evalúa propiedad/cantidad x_2 con resultado x_3 unidades en escala x_4 con precisión x_5	Ver también {kancu}.
mexno	gismu   	-mex-		      	x_1 refleja cultura/nacionalidad/idioma mexicano en aspecto x_2
midju	gismu   	-mij-		      	x_1 es/está en el medio/centro de x_2	Ver también {jbini},  {nutli},  {snuji}.
mifra	gismu   	-mif-		      	x_1 es texto cifrado de texto llano x_2 con código x_3	Ver también {mipri}.
mikce	gismu   	-mic-		      	x_1 cura/trata/medica/es médico/doctor/enfermero/curandero de x_2 por dolencia x_3 con tratamiento/cura x_4
mikri	gismu   	-mik-		      	x_1 es una millonésima (1E-6) de x_2 en dimensión/aspecto x_3
milti	gismu   	-mil-		      	x_1 es una milésima (1E-3) de x_2 en dimensión/aspecto x_3
milxe	gismu   	-mli-		      	x_1 es mediano/tibio en propiedad x_2	Ver también {mutce},  {traji}.
minde	gismu   	-mid-   	-mi'e-	      	x_1 manda/ordena a x_2 hacer x_3	Ver también {talsa}.
minji	gismu   	-mi'i-		      	x_1 es una máquina/aparato/artefacto para uso/función x_2
minli	gismu			      	x_1 mide x_2 unidades locales de distancia larga (1 por defecto), estándar x_3, x_4 subunidades
minra	gismu   	-mir-		      	x_1 refleja/espeja x_2 hacia observador x_3 como x_4; x_2 rebota en x_1
mintu	gismu   	-mit-   	-mi'u-	      	x_1 es el mismo/idéntico a x_2 según estándar x_3	Ver también {drata},  {dunli},  {du}.
mipri	gismu   	-mip-		      	x_1 esconde/oculta x_2 de x_3 por método x_4	Ver también {jarco},  {stace},  {mifra}.
mirli	gismu			      	x_1 es un ciervo/reno de especie/raza x_2
misno	gismu   	-mis-   	-mi'o-	      	x_1 es famoso/renombrado/célebre entre comunidad x_2
misro	gismu			      	x_1 refleja cultura/nacionalidad/idioma egipcio en aspecto x_2
mitre	gismu   	-tre-		      	x_1 mide x_2 metros de largo (1 por defecto) en dirección x_3 según estándar x_4
mixre	gismu   	-mix-   	-xre-	      	x_1 es una mezcla/mixtura/coloide con ingredientes x_2	Ver también te {runta}.
mlana	gismu   	-mla-		      	x_1 es un lado/lateral de x_2 hacia dirección x_3 en marco de referencia x_4
mlatu	gismu   	-lat-		      	x_1 es un gato/felino de especie/raza x_2	Ver también {cinfo},  {tirxu}.
mleca	gismu   	-mec-   	-me'a-	      	x_1 es menos/menor que x_2 en propiedad x_3 por cantidad x_4	Ver también {zmadu},  {jdika}.
mledi	gismu   	-led-		      	x_1 es un hongo/trufa/seta de especie/variedad x_2 que crece/parásito sobre x_3
mluni	gismu   	-lun-		      	x_1 es un satélite/luna en órbita alrededor de x_2 con características x_3, parámetros de órbita x_4	Ver también {lunra}.
mokca	gismu   	-moc-		      	x_1 es un punto/instante/momento (0-dimensional) en tiempo/lugar x_2	Ver también {jipno}.
moklu	gismu   	-mol-   	-mo'u-	      	x_1 es una boca/cavidad oral (parte del cuerpo) de x_2
molki	gismu   	-mlo-		      	x_1 es un molino/planta industrial que realiza proceso x_2	Ver también {fanri}.
molro	gismu   	-mo'o-		      	x_1 es una cantidad de substancia de x_2 moles (1 por defecto) según estándar x_3
morji	gismu   	-moj-   	-mo'i-	      	x_1 recuerda hechos/memorias x_2 (du'u) acerca de x_3
morko	gismu   	-mor-		      	x_1 refleja cultura/nacionalidad/idioma marroquí en aspecto x_2
morna	gismu   	-mon-   	-mo'a-	      	x_1 es un modelo/patrón/motivo de formas/eventos x_2 arreglados/ubicados según estructura x_3	Ver también {tarmi}.
morsi	gismu   	-mro-		      	x_1 está muerto	Ver también {jmive}.
mosra	gismu   	-mos-		      	x_1 es fricción (fuerza en contra del movimiento) debido a contacto/rozamiento entre x_2 y x_3	Ver también {sakli},  {sraku}.
mraji	gismu			      	x_1 es una cantidad de centeno (grano) de especie/variedad x_2
mrilu	gismu   	-mri-		      	x_1 envía/manda/transfiere x_2 a x_3 desde x_4 por correo/chasqui/intermediario x_5	Ver también {benji}.
mruli	gismu   	-mru-		      	x_1 es un martillo para martillar x_2 con peso/cabeza x_3 propelido por x_4
